date,stream,reach,microsite,quadrat,quadrat.id,species,sample.id,salmon.density,chum.density,pink.density,dist.upstream,dist.from.stream,side.of.stream,orientation,slope,aspect,avg.canopy.cover,avg.soil.moisture,ref.soil.moisture,stem.density,fruit.count,punch.weight.mg,punch.notes,image.id,leaf.area,num..of.leaves,rMean,gMean,bMean,percent.green,c.13,total.c.ug,n.15,total.n.ug,sample.weight.mg
23-Jul-19,Goatbushu,2,C,2,Goatbushu-2C2,MEFE,Goatbushu-2C2-MEFE,4.593958333,1.43375,3.160208333,65,4.5,R,269,0,NA,81.9,24.5,9.2,100,NA,1.211,NA,IMG_8529,33.011,8,47.474,68.906,33.224,0.460589289,-32.17,1673.77,1.28,65.26,3.954
23-Jul-19,Goatbushu,2,D,1,Goatbushu-2D1,MADI,Goatbushu-2D1-MADI,4.593958333,1.43375,3.160208333,79,0.5,L,38,15,38,84.5,17.2,9.2,7,6,0.921,NA,IMG_8505,18.882,NA,56.924,85.042,24.404,0.511161868,-36.06,1875.45,-2.04,59.43,4.59
23-Jul-19,Goatbushu,2,D,1,Goatbushu-2D1,MEFE,Goatbushu-2D1-MEFE,4.593958333,1.43375,3.160208333,79,0.5,L,38,15,38,84.5,17.2,9.2,1,NA,0.912,NA,IMG_8511,17.905,6,65.286,80.103,28.031,0.461901741,NA,NA,NA,NA,NA
23-Jul-19,Goatbushu,2,D,1,Goatbushu-2D1,RUSP,Goatbushu-2D1-RUSP,4.593958333,1.43375,3.160208333,79,0.5,L,38,15,38,84.5,17.2,9.2,1,NA,0.557,NA,IMG_8515,101.757,NA,63.962,85.381,27.126,0.483830021,-35.89,1850.04,1.56,104.64,4.267
23-Jul-19,Goatbushu,2,D,1,Goatbushu-2D1,TITR,Goatbushu-2D1-TITR,4.593958333,1.43375,3.160208333,79,0.5,L,38,15,38,84.5,17.2,9.2,NA,NA,0.803,NA,IMG_8506,8.137,NA,46.457,66.903,24.721,0.484519956,NA,NA,NA,NA,NA
23-Jul-19,Goatbushu,2,D,1,Goatbushu-2D1,VASP,Goatbushu-2D1-VASP,4.593958333,1.43375,3.160208333,79,0.5,L,38,15,38,84.5,17.2,9.2,3,NA,1.153,NA,IMG_8497,26.457,NA,60.699,75.02,36.667,0.435186152,NA,NA,NA,NA,NA
23-Jul-19,Goatbushu,3,A,1,Goatbushu-3A1,MADI,Goatbushu-3A1-MADI,4.593958333,1.43375,3.160208333,80,0.5,R,240,0,NA,65.52,18.2,9.2,26,NA,0.579,NA,IMG_8493,15.085,NA,50.797,67.107,27.951,0.460093929,NA,NA,NA,NA,NA
23-Jul-19,Goatbushu,3,A,1,Goatbushu-3A1,RUSP,Goatbushu-3A1-RUSP,4.593958333,1.43375,3.160208333,80,0.5,R,240,0,NA,65.52,18.2,9.2,7,NA,0.778,NA,IMG_8498,56.967,NA,51.467,73.513,32.965,0.46543417,-34.19,1795.03,-0.09,97.95,4.136
23-Jul-19,Goatbushu,3,A,2,Goatbushu-3A2,MADI,Goatbushu-3A2-MADI,4.593958333,1.43375,3.160208333,76,3.1,R,240,0,NA,82.42,24.3,9.2,45,NA,0.577,NA,IMG_8494,17.676,NA,58.091,75.152,36.91,0.441673083,-34.18,1851.9,1.86,95.61,4.581
23-Jul-19,Goatbushu,3,A,2,Goatbushu-3A2,MEFE,Goatbushu-3A2-MEFE,4.593958333,1.43375,3.160208333,76,3.1,R,240,0,NA,82.42,24.3,9.2,3,NA,0.847,NA,IMG_8485,27.307,9,57.557,66.522,32.446,0.424992813,-35.02,1798.95,2.67,80.72,4.284
23-Jul-19,Goatbushu,3,A,2,Goatbushu-3A2,RUSP,Goatbushu-3A2-RUSP,4.593958333,1.43375,3.160208333,76,3.1,R,240,0,NA,82.42,24.3,9.2,1,NA,1.175,NA,IMG_8486,63.993,NA,40.403,63.154,28.222,0.479241761,NA,NA,NA,NA,NA
23-Jul-19,Goatbushu,3,A,2,Goatbushu-3A2,TITR,Goatbushu-3A2-TITR,4.593958333,1.43375,3.160208333,76,3.1,R,240,0,NA,82.42,24.3,9.2,NA,NA,0.996,NA,IMG_8476,6.936,NA,55.727,72.527,18.297,0.494892563,NA,NA,NA,NA,NA
23-Jul-19,Goatbushu,3,A,2,Goatbushu-3A2,VASP,Goatbushu-3A2-VASP,4.593958333,1.43375,3.160208333,76,3.1,R,240,0,NA,82.42,24.3,9.2,1,NA,0.82,NA,IMG_8490,16.572,NA,58.548,75.537,31.035,0.457467297,-35.75,1716.06,2.37,92.88,3.934
23-Jul-19,Goatbushu,3,B,1,Goatbushu-3B1,RUSP,Goatbushu-3B1-RUSP,4.593958333,1.43375,3.160208333,86,3,L,126,0,NA,89.7,36,9.2,4,6,0.743,NA,IMG_8491,117.426,NA,35.919,57.911,33.739,0.45395825,-32.58,1840.49,-1.79,141.54,4.278
23-Jul-19,Goatbushu,3,C,1,Goatbushu-3C1,MADI,Goatbushu-3C1-MADI,4.593958333,1.43375,3.160208333,108,0.5,R,268,11,268,93.34,25.5,9.2,3,NA,0.496,NA,IMG_8475,10.856,NA,61.577,82.133,27.599,0.479443579,-37.07,1617,0.07,95.55,4
23-Jul-19,Goatbushu,3,C,1,Goatbushu-3C1,MEFE,Goatbushu-3C1-MEFE,4.593958333,1.43375,3.160208333,108,0.5,R,268,11,268,93.34,25.5,9.2,1,NA,0.547,NA,IMG_8483,13.419,4,61.451,68.412,38.467,0.406415969,-35.96,1514.1,-0.41,100.83,3.852
23-Jul-19,Goatbushu,3,C,1,Goatbushu-3C1,RUSP,Goatbushu-3C1-RUSP,4.593958333,1.43375,3.160208333,108,0.5,R,268,11,268,93.34,25.5,9.2,1,NA,0.494,NA,IMG_8470,24.689,NA,68.273,85.081,39.264,0.441708459,-37.31,1677.54,-0.67,114.36,3.845
23-Jul-19,Goatbushu,3,C,2,Goatbushu-3C2,MADI,Goatbushu-3C2-MADI,4.593958333,1.43375,3.160208333,107,0.5,R,268,11,268,93.34,15.6,9.2,20,NA,0.518,NA,IMG_8471,7.768,NA,67.689,88.182,38.448,0.453800195,-36.63,1694.28,-0.76,112.69,4.129
23-Jul-19,Goatbushu,3,C,2,Goatbushu-3C2,VASP,Goatbushu-3C2-VASP,4.593958333,1.43375,3.160208333,107,0.5,R,268,11,268,93.34,15.6,9.2,1,NA,0.581,NA,IMG_8474,12.442,NA,72.597,89.966,38.037,0.448484546,-36.15,1914.74,5.51,102.9,4.312
23-Jul-19,Goatbushu,3,D,1,Goatbushu-3D1,RUSP,Goatbushu-3D1-RUSP,4.593958333,1.43375,3.160208333,118,1.2,L,80,0,NA,88.66,16.3,9.2,5,7,0.786,NA,IMG_8521,80.751,NA,43.201,60.121,28.087,0.457510521,NA,NA,NA,NA,NA
23-Jul-19,Goatbushu,3,D,1,Goatbushu-3D1,TITR,Goatbushu-3D1-TITR,4.593958333,1.43375,3.160208333,118,1.2,L,80,0,NA,88.66,16.3,9.2,NA,NA,0.89,NA,IMG_8523,13.052,NA,42.545,62.37,31.513,0.457164219,NA,NA,NA,NA,NA
23-Jul-19,Goatbushu,4,A,1,Goatbushu-4A1,MADI,Goatbushu-4A1-MADI,4.593958333,1.43375,3.160208333,130,1.3,R,299,0,NA,79.82,22.8,9.2,18,NA,0.557,NA,IMG_8480,25.272,NA,42.918,62.505,23.417,0.485136604,-35.92,1881.46,-1.82,125.65,4.575
23-Jul-19,Goatbushu,4,A,1,Goatbushu-4A1,RUSP,Goatbushu-4A1-RUSP,4.593958333,1.43375,3.160208333,130,1.3,R,299,0,NA,79.82,22.8,9.2,3,NA,0.615,NA,IMG_8466,95.368,NA,49.336,72.301,39.109,0.449784132,-34.43,1983.35,-1.37,129,4.519
23-Jul-19,Goatbushu,4,A,1,Goatbushu-4A1,TITR,Goatbushu-4A1-TITR,4.593958333,1.43375,3.160208333,130,1.3,R,299,0,NA,79.82,22.8,9.2,NA,NA,0.744,NA,IMG_8478,7.809,NA,49.431,66.045,31.629,0.448965025,NA,NA,NA,NA,NA
23-Jul-19,Goatbushu,4,A,1,Goatbushu-4A1,VASP,Goatbushu-4A1-VASP,4.593958333,1.43375,3.160208333,130,1.3,R,299,0,NA,79.82,22.8,9.2,1,NA,0.681,NA,IMG_8477,20.487,NA,60.985,70.089,35.688,0.420293592,-37.04,1706.66,1.2,104.07,3.89
23-Jul-19,Goatbushu,4,B,1,Goatbushu-4B1,MADI,Goatbushu-4B1-MADI,4.593958333,1.43375,3.160208333,144,0.9,L,113,0,NA,86.84,38.5,9.2,2,NA,0.593,NA,IMG_8487,23.099,NA,40.797,62.064,25.799,0.482387689,-37.13,1708,-2.07,103.52,4.015
23-Jul-19,Goatbushu,4,B,1,Goatbushu-4B1,RUSP,Goatbushu-4B1-RUSP,4.593958333,1.43375,3.160208333,141,0.9,L,113,0,NA,86.84,38.5,9.2,5,1,0.506,NA,IMG_8467,97.921,NA,57.298,81.581,39.105,0.458361426,-35.31,1792.83,-0.99,140.46,4.032
23-Jul-19,Goatbushu,4,B,1,Goatbushu-4B1,TITR,Goatbushu-4B1-TITR,4.593958333,1.43375,3.160208333,141,0.9,L,113,0,NA,86.84,38.5,9.2,NA,NA,0.526,NA,IMG_8488,7.853,NA,48.459,68.121,31.362,0.460457477,NA,NA,NA,NA,NA
23-Jul-19,Goatbushu,4,C,1,Goatbushu-4C1,MADI,Goatbushu-4C1-MADI,4.593958333,1.43375,3.160208333,149,0.5,R,290,0,NA,88.14,27,9.2,38,NA,0.636,NA,IMG_8499,45.575,NA,44.696,65.938,20.999,0.500923021,-34.49,1785.97,-3.68,102.54,4.268
23-Jul-19,Goatbushu,4,C,1,Goatbushu-4C1,MEFE,Goatbushu-4C1-MEFE,4.593958333,1.43375,3.160208333,149,0.5,R,290,0,NA,88.14,27,9.2,1,NA,0.661,NA,IMG_8469,21.492,7,66.655,70.676,41.91,0.394307106,-35.49,1799.22,-2.66,94.04,4.287
23-Jul-19,Goatbushu,4,C,1,Goatbushu-4C1,RUSP,Goatbushu-4C1-RUSP,4.593958333,1.43375,3.160208333,149,0.5,R,290,0,NA,88.14,27,9.2,1,NA,0.545,NA,IMG_8489,36.884,NA,43.058,67.002,31.043,0.474844617,-36.39,1790.35,-0.89,137.38,4.153
23-Jul-19,Goatbushu,4,C,1,Goatbushu-4C1,TITR,Goatbushu-4C1-TITR,4.593958333,1.43375,3.160208333,149,0.5,R,290,0,NA,88.14,27,9.2,NA,NA,0.773,NA,IMG_8468,5.439,NA,56.081,71.022,42.991,0.417545592,NA,NA,NA,NA,NA
23-Jul-19,Goatbushu,4,C,1,Goatbushu-4C1,VASP,Goatbushu-4C1-VASP,4.593958333,1.43375,3.160208333,149,0.5,R,290,0,NA,88.14,27,9.2,1,NA,0.631,NA,IMG_8473,11.804,NA,70.031,82.65,46.988,0.413935063,-37.95,1938.29,-1.83,111.74,4.349
23-Jul-19,Goatbushu,4,D,1,Goatbushu-4D1,MADI,Goatbushu-4D1-MADI,4.593958333,1.43375,3.160208333,147,1.2,L,105,0,NA,88.4,30.8,9.2,12,1,0.517,NA,IMG_8527,24.699,NA,57.263,78.882,25.735,0.487286879,NA,NA,NA,NA,NA
23-Jul-19,Goatbushu,4,D,1,Goatbushu-4D1,RUSP,Goatbushu-4D1-RUSP,4.593958333,1.43375,3.160208333,147,1.2,L,105,0,NA,88.4,30.8,9.2,4,NA,0.497,NA,IMG_8535,90.077,NA,40.645,66.347,30.869,0.48126011,NA,NA,NA,NA,NA
23-Jul-19,Goatbushu,4,D,1,Goatbushu-4D1,TITR,Goatbushu-4D1-TITR,4.593958333,1.43375,3.160208333,147,1.2,L,105,0,NA,88.4,30.8,9.2,NA,NA,0.825,NA,IMG_8530,10.782,NA,46.865,65.803,39.139,0.43346486,NA,NA,NA,NA,NA
24-Jul-19,Sagar,1,A,1,Sagar-1A1,RUSP,Sagar-1A1-RUSP,19.14657407,17.74462963,1.401944444,7,0.6,R,62,34,62,70.46,11.6,12.7,6,25,1.217,NA,IMG_8570,88.272,NA,37.535,62.489,34.231,0.465450076,-31.56,1762.04,7.93,73.23,4.184
24-Jul-19,Sagar,1,A,2,Sagar-1A2,MADI,Sagar-1A2-MADI,19.14657407,17.74462963,1.401944444,1,3,R,62,0,NA,85.02,19.7,12.7,117,NA,0.75,NA,IMG_8568,60.477,NA,41.911,70.929,30.98,0.493178974,NA,NA,NA,NA,NA
24-Jul-19,Sagar,1,A,2,Sagar-1A2,MEFE,Sagar-1A2-MEFE,19.14657407,17.74462963,1.401944444,1,3,R,62,0,NA,85.02,19.7,12.7,2,NA,0.851,NA,IMG_8569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24-Jul-19,Sagar,1,A,2,Sagar-1A2,VASP,Sagar-1A2-VASP,19.14657407,17.74462963,1.401944444,1,3,R,62,0,NA,85.02,19.7,12.7,1,NA,0.549,NA,IMG_8576,17.996,NA,75.602,87.393,49.793,0.410704551,NA,NA,NA,NA,NA
24-Jul-19,Sagar,1,B,1,Sagar-1B1,MADI,Sagar-1B1-MADI,19.14657407,17.74462963,1.401944444,0,2.8,L,236,17,236,91.52,43.4,12.7,37,NA,0.749,NA,IMG_8557,NA,NA,NA,NA,NA,NA,-32.92,1836.33,4.15,78.57,4.581
24-Jul-19,Sagar,1,B,1,Sagar-1B1,RUSP,Sagar-1B1-RUSP,19.14657407,17.74462963,1.401944444,0,2.8,L,236,17,236,91.52,43.4,12.7,5,11,0.683,NA,IMG_8567,NA,NA,NA,NA,NA,NA,-31.27,1941.06,5.65,97.16,4.618
24-Jul-19,Sagar,1,B,2,Sagar-1B2,MADI,Sagar-1B2-MADI,19.14657407,17.74462963,1.401944444,4,3.1,L,236,29,236,92.3,42.2,12.7,44,NA,0.676,NA,IMG_8537,NA,NA,NA,NA,NA,NA,-33.57,1853.97,4.38,72.17,4.463
24-Jul-19,Sagar,1,B,2,Sagar-1B2,MEFE,Sagar-1B2-MEFE,19.14657407,17.74462963,1.401944444,4,3.1,L,236,29,236,92.3,42.2,12.7,2,NA,1.133,NA,IMG_8536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24-Jul-19,Sagar,1,B,2,Sagar-1B2,TITR,Sagar-1B2-TITR,19.14657407,17.74462963,1.401944444,4,3.1,L,236,29,236,92.3,42.2,12.7,NA,NA,1.094,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24-Jul-19,Sagar,1,B,2,Sagar-1B2,VASP,Sagar-1B2-VASP,19.14657407,17.74462963,1.401944444,4,3.1,L,236,29,236,92.3,42.2,12.7,1,NA,1.06,NA,IMG_8538,NA,NA,NA,NA,NA,NA,-34.43,1746.47,6.53,60.55,3.865
24-Jul-19,Sagar,1,C,1,Sagar-1C1,MADI,Sagar-1C1-MADI,19.14657407,17.74462963,1.401944444,15,0.5,R,56,15,56,88.4,20.6,12.7,2,NA,0.658,NA,IMG_8586,12.311,NA,60.724,88.943,33.537,0.485486125,NA,NA,NA,NA,NA
24-Jul-19,Sagar,1,C,1,Sagar-1C1,RUSP,Sagar-1C1-RUSP,19.14657407,17.74462963,1.401944444,15,0.5,R,56,15,56,88.4,20.6,12.7,7,24,1.097,NA,IMG_8589,135.925,NA,48.891,71.785,32.438,0.46883368,NA,NA,NA,NA,NA
24-Jul-19,Sagar,1,C,2,Sagar-1C2,MADI,Sagar-1C2-MADI,19.14657407,17.74462963,1.401944444,15,3.3,R,56,0,NA,71.76,7.8,12.7,47,NA,0.608,NA,IMG_8560,NA,NA,NA,NA,NA,NA,-35.26,1775.17,5.22,84,4.37
24-Jul-19,Sagar,1,C,2,Sagar-1C2,MEFE,Sagar-1C2-MEFE,19.14657407,17.74462963,1.401944444,15,3.3,R,56,0,NA,71.76,7.8,12.7,1,NA,0.666,NA,IMG_8554,NA,NA,NA,NA,NA,NA,-33.52,1661.59,3.23,66.55,3.939
24-Jul-19,Sagar,1,C,2,Sagar-1C2,VASP,Sagar-1C2-VASP,19.14657407,17.74462963,1.401944444,15,3.3,R,56,0,NA,71.76,7.8,12.7,1,NA,0.55,NA,IMG_8558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24-Jul-19,Sagar,1,D,1,Sagar-1D1,MADI,Sagar-1D1-MADI,19.14657407,17.74462963,1.401944444,26,0.5,L,236,8,236,88.14,37.9,12.7,36,NA,0.577,NA,IMG_8539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24-Jul-19,Sagar,1,D,1,Sagar-1D1,RUSP,Sagar-1D1-RUSP,19.14657407,17.74462963,1.401944444,26,0.5,L,236,8,236,88.14,37.9,12.7,3,10,0.947,NA,IMG_8541,NA,NA,NA,NA,NA,NA,-33.25,1750.75,4.52,57.72,4.256
24-Jul-19,Sagar,1,D,1,Sagar-1D1,TITR,Sagar-1D1-TITR,19.14657407,17.74462963,1.401944444,26,0.5,L,236,8,236,88.14,37.9,12.7,NA,NA,0.778,NA,IMG_8556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24-Jul-19,Sagar,1,D,1,Sagar-1D1,VASP,Sagar-1D1-VASP,19.14657407,17.74462963,1.401944444,26,0.5,L,236,8,236,88.14,37.9,12.7,6,NA,0.661,NA,IMG_8559,NA,NA,NA,NA,NA,NA,-33.75,1695.16,6.25,86.26,3.768
24-Jul-19,Sagar,1,D,2,Sagar-1D2,MADI,Sagar-1D2-MADI,19.14657407,17.74462963,1.401944444,26,1.8,L,236,8,236,86.06,44.1,12.7,200,NA,0.56,NA,IMG_8563,NA,NA,NA,NA,NA,NA,-34.88,1865.39,9,118.04,4.285
24-Jul-19,Sagar,1,D,2,Sagar-1D2,MEFE,Sagar-1D2-MEFE,19.14657407,17.74462963,1.401944444,26,1.8,L,236,8,236,86.06,44.1,12.7,1,NA,0.595,NA,IMG_8564,26.914,8,61.784,90.866,41.517,0.467978596,-34.95,1440.31,6.34,70.29,3.532
24-Jul-19,Sagar,1,D,2,Sagar-1D2,TITR,Sagar-1D2-TITR,19.14657407,17.74462963,1.401944444,26,1.8,L,236,8,236,86.06,44.1,12.7,NA,NA,0.711,NA,IMG_8622,4.757,NA,59.416,73.707,53.786,0.394346982,NA,NA,NA,NA,NA
24-Jul-19,Sagar,1,D,2,Sagar-1D2,VASP,Sagar-1D2-VASP,19.14657407,17.74462963,1.401944444,26,1.8,L,236,8,236,86.06,44.1,12.7,1,NA,0.838,NA,IMG_8552,NA,NA,NA,NA,NA,NA,-36.83,1871.75,7.55,80.02,4.124
24-Jul-19,Sagar,2,A,1,Sagar-2A1,MADI,Sagar-2A1-MADI,19.14657407,17.74462963,1.401944444,48,1.7,R,92,21,92,88.66,24.4,12.7,33,NA,0.584,NA,IMG_8543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24-Jul-19,Sagar,2,A,1,Sagar-2A1,RUSP,Sagar-2A1-RUSP,19.14657407,17.74462963,1.401944444,48,1.7,R,92,21,92,88.66,24.4,12.7,4,19,0.598,NA,IMG_8544,NA,NA,NA,NA,NA,NA,-33.31,1920.68,6.12,110.2,4.616
24-Jul-19,Sagar,2,A,1,Sagar-2A1,TITR,Sagar-2A1-TITR,19.14657407,17.74462963,1.401944444,48,1.7,R,92,21,92,88.66,24.4,12.7,NA,NA,0.957,NA,IMG_8606,10.418,NA,54.134,72.044,46.074,0.418247684,NA,NA,NA,NA,NA
24-Jul-19,Sagar,2,A,1,Sagar-2A1,VASP,Sagar-2A1-VASP,19.14657407,17.74462963,1.401944444,48,1.7,R,92,21,92,88.66,24.4,12.7,2,NA,0.637,NA,IMG_8591,15.76,NA,39.162,52.787,30.117,0.432446382,-36.07,1703.93,7.41,84.48,3.766
24-Jul-19,Sagar,2,A,2,Sagar-2A2,MADI,Sagar-2A2-MADI,19.14657407,17.74462963,1.401944444,46,1.4,R,92,21,92,89.44,21.9,12.7,15,NA,0.601,NA,IMG_8588,25.542,NA,44.039,72.535,28.171,0.501122664,-33.91,1806.14,8.48,94.29,4.373
24-Jul-19,Sagar,2,A,2,Sagar-2A2,MEFE,Sagar-2A2-MEFE,19.14657407,17.74462963,1.401944444,46,1.4,R,92,21,92,89.44,21.9,12.7,1,NA,0.595,NA,IMG_8608,12.726,5,69.429,77.449,52.545,0.388365434,NA,NA,NA,NA,NA
24-Jul-19,Sagar,2,A,2,Sagar-2A2,RUSP,Sagar-2A2-RUSP,19.14657407,17.74462963,1.401944444,46,1.4,R,92,21,92,89.44,21.9,12.7,1,NA,0.587,NA,IMG_8601,131.394,NA,47.42,78.843,38.87,0.477451509,NA,NA,NA,NA,NA
24-Jul-19,Sagar,2,A,2,Sagar-2A2,TITR,Sagar-2A2-TITR,19.14657407,17.74462963,1.401944444,46,1.4,R,92,21,92,89.44,21.9,12.7,NA,NA,0.752,NA,IMG_8597,14.907,NA,41.003,62.807,22.435,0.497500891,NA,NA,NA,NA,NA
24-Jul-19,Sagar,2,B,1,Sagar-2B1,RUSP,Sagar-2B1-RUSP,19.14657407,17.74462963,1.401944444,51,0.8,L,274,12,274,89.44,15.25,12.7,3,17,0.911,NA,IMG_8618,56.941,NA,65.896,87.386,45.882,0.438764034,-32.51,1803.99,5.5,65.49,4.313
24-Jul-19,Sagar,2,B,1,Sagar-2B1,TITR,Sagar-2B1-TITR,19.14657407,17.74462963,1.401944444,51,0.8,L,274,12,274,89.44,15.25,12.7,NA,NA,0.941,NA,IMG_8551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24-Jul-19,Sagar,2,B,2,Sagar-2B2,MADI,Sagar-2B2-MADI,19.14657407,17.74462963,1.401944444,54,3.5,L,274,23,274,87.62,23.9,12.7,160,NA,0.648,NA,IMG_8545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24-Jul-19,Sagar,2,B,2,Sagar-2B2,MEFE,Sagar-2B2-MEFE,19.14657407,17.74462963,1.401944444,54,3.5,L,274,23,274,87.62,23.9,12.7,4,NA,0.724,NA,IMG_8547,NA,NA,NA,NA,NA,NA,-33.94,1762.33,2.12,57.18,4.231
24-Jul-19,Sagar,2,B,2,Sagar-2B2,VASP,Sagar-2B2-VASP,19.14657407,17.74462963,1.401944444,54,3.5,L,274,23,274,87.62,23.9,12.7,2,NA,0.491,NA,IMG_8546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24-Jul-19,Sagar,2,C,1,Sagar-2C1,MADI,Sagar-2C1-MADI,19.14657407,17.74462963,1.401944444,62,0.5,R,93,21,93,83.46,15,12.7,46,NA,0.593,NA,IMG_8587,26.441,NA,47.751,76.921,20.758,0.52892113,-34.84,1634.5,3.34,78.99,4.081
24-Jul-19,Sagar,2,C,1,Sagar-2C1,MEFE,Sagar-2C1-MEFE,19.14657407,17.74462963,1.401944444,62,0.5,R,93,21,93,83.46,15,12.7,2,NA,0.841,NA,IMG_8594,16.699,NA,62.969,85.001,40.536,0.450919334,-32.92,1846.71,2.15,83.6,4.483
24-Jul-19,Sagar,2,C,1,Sagar-2C1,RUSP,Sagar-2C1-RUSP,19.14657407,17.74462963,1.401944444,62,0.5,R,93,21,93,83.46,15,12.7,1,9,0.802,NA,IMG_8603,98.763,NA,41.345,73.306,45.209,0.458563743,NA,NA,NA,NA,NA
24-Jul-19,Sagar,2,C,1,Sagar-2C1,TITR,Sagar-2C1-TITR,19.14657407,17.74462963,1.401944444,62,0.5,R,93,21,93,83.46,15,12.7,NA,NA,0.889,NA,IMG_8592,10.457,NA,46.273,73.324,28.283,0.49583446,NA,NA,NA,NA,NA
24-Jul-19,Sagar,2,C,1,Sagar-2C1,VASP,Sagar-2C1-VASP,19.14657407,17.74462963,1.401944444,62,0.5,R,93,21,93,83.46,15,12.7,1,NA,0.928,NA,IMG_8590,NA,NA,NA,NA,NA,NA,-33.83,1785.43,3.33,111.09,3.918
24-Jul-19,Sagar,2,D,1,Sagar-2D1,RUSP,Sagar-2D1-RUSP,19.14657407,17.74462963,1.401944444,67,1.8,L,290,36,290,96.2,32.9,12.7,6,9,0.784,NA,IMG_8623,98.62,NA,57.346,79.867,45.392,0.437375756,-32.99,1693,2.46,78.86,4.009
24-Jul-19,Sagar,2,D,1,Sagar-2D1,TITR,Sagar-2D1-TITR,19.14657407,17.74462963,1.401944444,67,1.8,L,290,36,290,96.2,32.9,12.7,NA,NA,0.737,NA,IMG_8614,11.118,NA,48.705,67.979,45.095,0.420196688,NA,NA,NA,NA,NA
24-Jul-19,Sagar,2,D,2,Sagar-2D2,MADI,Sagar-2D2-MADI,19.14657407,17.74462963,1.401944444,67,5.9,L,290,36,290,84.76,33.7,12.7,9,NA,0.708,NA,IMG_8540,NA,NA,NA,NA,NA,NA,-32.82,1760.3,3.88,92.58,4.194
24-Jul-19,Sagar,2,D,2,Sagar-2D2,MEFE,Sagar-2D2-MEFE,19.14657407,17.74462963,1.401944444,67,5.9,L,290,36,290,84.76,33.7,12.7,4,NA,0.886,NA,IMG_8549,NA,NA,NA,NA,NA,NA,-33.45,1788.67,3.06,70.13,4.49
24-Jul-19,Sagar,2,D,2,Sagar-2D2,VASP,Sagar-2D2-VASP,19.14657407,17.74462963,1.401944444,67,5.9,L,290,36,290,84.76,33.7,12.7,1,NA,0.901,NA,IMG_8542,NA,NA,NA,NA,NA,NA,-35.89,1923.95,2.71,110.99,4.451
24-Jul-19,Sagar,3,A,1,Sagar-3A1,MEFE,Sagar-3A1-MEFE,19.14657407,17.74462963,1.401944444,84,0.5,R,92,30,92,89.44,24.6,12.7,1,NA,0.839,NA,IMG_8593,19.77,5,49.487,79.837,34.3,0.487929644,NA,NA,NA,NA,NA
24-Jul-19,Sagar,3,A,1,Sagar-3A1,RUSP,Sagar-3A1-RUSP,19.14657407,17.74462963,1.401944444,84,0.5,R,92,30,92,89.44,24.6,12.7,2,NA,0.727,NA,IMG_8583,81.672,NA,45.582,71.979,31.981,0.48132966,NA,NA,NA,NA,NA
24-Jul-19,Sagar,3,A,1,Sagar-3A1,TITR,Sagar-3A1-TITR,19.14657407,17.74462963,1.401944444,84,0.5,R,92,30,92,89.44,24.6,12.7,NA,NA,0.848,NA,IMG_8579,7.011,NA,58.828,76.169,35.259,0.447379241,NA,NA,NA,NA,NA
24-Jul-19,Sagar,3,A,1,Sagar-3A1,VASP,Sagar-3A1-VASP,19.14657407,17.74462963,1.401944444,84,0.5,R,92,30,92,89.44,24.6,12.7,2,NA,0.956,NA,IMG_8582,28.517,NA,49.511,67.907,32.214,0.453826722,-34.13,1923.16,-1.24,99.57,4.301
24-Jul-19,Sagar,3,B,1,Sagar-3B1,MADI,Sagar-3B1-MADI,19.14657407,17.74462963,1.401944444,93,3.6,L,288,46,288,85.8,31.1,12.7,2,9,0.471,NA,IMG_8561,NA,NA,NA,NA,NA,NA,-35.2,1727.42,3.95,111.36,4.046
24-Jul-19,Sagar,3,B,1,Sagar-3B1,RUSP,Sagar-3B1-RUSP,19.14657407,17.74462963,1.401944444,93,3.6,L,288,46,288,85.8,31.1,12.7,5,9,0.661,NA,IMG_8562,NA,NA,NA,NA,NA,NA,-33.43,1975.46,5.4,117.32,4.542
24-Jul-19,Sagar,3,B,1,Sagar-3B1,TITR,Sagar-3B1-TITR,19.14657407,17.74462963,1.401944444,93,3.6,L,288,46,288,85.8,31.1,12.7,NA,NA,0.909,NA,IMG_8566,13.021,NA,25.883,53.495,30.519,0.486773979,NA,NA,NA,NA,NA
24-Jul-19,Sagar,3,B,2,Sagar-3B2,MEFE,Sagar-3B2-MEFE,19.14657407,17.74462963,1.401944444,93,9,L,288,46,288,89.44,36.3,12.7,2,NA,0.644,NA,IMG_8550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
